Date Occurred,Victim Sex,Latitude,Longitude,Ethnicity
2014-04-27,F,34.3202,-118.4966,White
2018-10-18,F,34.0981,-118.3577,Hispanic
2015-05-25,M,34.0527,-118.2006,Hispanic
2015-11-17,F,34.0944,-118.3386,Black
2015-12-14,F,34.0528,-118.4167,Black
2011-02-27,M,34.045,-118.264,Asian
2017-02-09,M,34.0121,-118.3013,Hispanic
2019-02-06,X,34.2012,-118.4052,Other/Unknown
2018-11-03,M,34.1038,-118.1853,Asian
2016-01-01,F,33.7694,-118.2955,White
2019-01-21,F,34.0623,-118.3483,White
2015-07-30,M,34.161,-118.4052,Hispanic
2019-09-25,M,34.1891,-118.4736,White
2010-11-22,M,34.0577,-118.4681,White
2012-08-07,F,34.2324,-118.3652,White
2012-11-27,F,34.0501,-118.4601,White
2010-04-22,F,34.2012,-118.5099,Hispanic
2019-03-10,F,34.0204,-118.4039,Hispanic
2016-03-09,F,34.055,-118.2477,White
2015-02-19,M,34.1939,-118.5011,Other/Unknown
2010-01-10,M,34.2215,-118.4618,Hispanic
2019-05-31,F,34.2573,-118.5361,Hispanic
2010-02-05,M,34.2012,-118.4487,White
2016-05-07,F,34.0328,-118.2915,Hispanic
2013-01-15,M,34.2073,-118.5579,Hispanic
2018-11-30,F,33.9987,-118.2915,Black
2014-12-19,M,34.1903,-118.3866,Hispanic
2018-09-06,F,34.2386,-118.4464,Hispanic
2013-05-21,F,33.7639,-118.2934,Black
2019-12-16,F,34.0764,-118.3789,White
2014-10-04,F,34.2012,-118.4313,Hispanic
2012-11-20,F,34.0536,-118.467,White
2017-09-28,F,34.0683,-118.2739,Hispanic
2011-03-27,M,33.9551,-118.2869,Other/Unknown
2016-04-03,F,33.9456,-118.2781,Hispanic
2016-06-13,M,34.0544,-118.3436,Other/Unknown
2019-06-08,M,34.1016,-118.3295,White
2019-09-21,M,34.2215,-118.4612,Hispanic
2018-04-09,M,34.0051,-118.4222,Other/Unknown
2018-09-02,M,34.0546,-118.2028,Hispanic
2016-02-25,F,33.9685,-118.2608,Hispanic
2013-05-30,F,34.2012,-118.4924,White
2018-03-14,M,34.0871,-118.3277,Other/Unknown
2013-06-25,M,34.2194,-118.6235,Black
2011-10-08,M,34.1577,-118.3703,Hispanic
2011-06-26,F,34.0475,-118.323,Other/Unknown
2017-11-04,M,34.2793,-118.5109,Hispanic
2011-10-29,M,34.0058,-118.2521,Hispanic
2014-12-19,F,34.1654,-118.522,Asian
2011-11-18,F,34.233,-118.5885,White
2017-11-21,M,34.0636,-118.2954,Other/Unknown
2010-08-27,M,34.2351,-118.5562,White
2019-10-21,M,34.052,-118.4746,White
2014-09-26,M,34.2573,-118.5492,Hispanic
2010-10-31,F,34.1898,-118.6426,Hispanic
2016-01-08,M,34.2011,-118.5863,Other/Unknown
2012-08-02,M,34.1499,-118.6201,Hispanic
2010-04-08,M,34.0835,-118.3441,White
2015-01-27,M,34.0842,-118.2539,White
2011-12-23,M,33.9899,-118.3002,Black
2010-02-04,F,34.2355,-118.4676,Other/Unknown
2016-09-08,F,34.0594,-118.3824,White
2015-11-09,M,34.1975,-118.4924,White
2013-07-06,F,33.9245,-118.4318,Hispanic
2012-03-04,M,34.0952,-118.3013,Other/Unknown
2013-06-22,F,34.0325,-118.3587,Black
2017-02-18,F,34.0962,-118.3237,Other/Unknown
2015-07-06,F,34.0491,-118.301,Hispanic
2016-03-14,F,34.2049,-118.4749,Other/Unknown
2012-02-03,M,34.0038,-118.3573,Black
2017-10-10,F,34.0459,-118.2668,Black
2017-01-24,F,34.2206,-118.5448,Hispanic
2014-02-13,X,34.0183,-118.4066,Other/Unknown
2012-03-09,F,34.0422,-118.4491,Other/Unknown
2018-08-16,M,34.0442,-118.3574,Asian
2010-06-09,M,33.9841,-118.4586,White
2013-04-01,M,34.0383,-118.2327,White
2018-02-07,M,34.017,-118.2643,Hispanic
2016-07-27,M,34.2357,-118.4895,White
2018-11-29,M,33.9918,-118.4791,Other/Unknown
2013-10-15,F,34.0314,-118.3998,Hispanic
2010-07-16,M,34.2156,-118.6003,Other/Unknown
2016-09-06,M,34.1866,-118.5448,Other/Unknown
2014-04-24,M,33.8664,-118.2905,Black
2012-05-20,M,34.2217,-118.4327,White
2018-06-20,F,34.0618,-118.3004,Asian
2013-12-26,F,34.2574,-118.4724,Hispanic
2018-08-01,F,34.0691,-118.2917,Asian
2019-01-27,M,34.2173,-118.3835,Other/Unknown
2011-07-02,M,34.0315,-118.2445,Hispanic
2015-03-12,F,33.9747,-118.2827,Hispanic
2010-09-30,M,33.96,-118.3003,Black
2012-02-07,M,34.1721,-118.4662,Black
2015-02-04,M,34.0183,-118.3556,Other/Unknown
2017-09-16,M,34.0037,-118.3089,Hispanic
2016-03-11,X,34.0981,-118.3032,Other/Unknown
2015-04-01,M,34.2879,-118.4528,Hispanic
2013-07-20,M,34.2282,-118.5536,Black
2011-11-09,M,34.0601,-118.2761,Hispanic
2015-01-25,M,34.201,-118.571,Other/Unknown
2017-03-25,M,34.0552,-118.3441,White
2016-07-03,F,34.098,-118.3441,Hispanic
2017-06-25,M,33.9703,-118.2608,Hispanic
2017-12-14,F,34.276,-118.5364,Other/Unknown
2019-07-05,M,33.96,-118.2917,Hispanic
2018-12-15,M,34.0399,-118.3177,Hispanic
2014-01-01,M,34.0347,-118.309,Hispanic
2013-07-18,F,34.1077,-118.2874,Other/Unknown
2019-12-21,M,33.8542,-118.2992,Other/Unknown
2013-01-01,M,33.9309,-118.3961,White
2010-05-10,F,34.0236,-118.2709,Asian
2016-08-11,F,34.1971,-118.5762,Other/Unknown
2014-02-04,M,33.9838,-118.4042,Hispanic
2019-06-24,M,34.0306,-118.3912,White
2015-05-05,X,34.2354,-118.4517,Other/Unknown
2015-06-16,M,34.1867,-118.3703,Hispanic
2018-10-24,F,34.1836,-118.4355,Other/Unknown
2012-08-11,M,34.0617,-118.3078,Asian
2013-05-12,M,33.9601,-118.2827,Hispanic
2011-04-25,M,34.1649,-118.3845,White
2013-12-04,M,34.0294,-118.2671,Hispanic
2013-08-21,F,34.1793,-118.6015,Hispanic
2019-12-14,M,33.9969,-118.3002,White
2010-09-24,M,34.0848,-118.2212,Black
2018-09-03,F,34.2516,-118.442,Hispanic
2015-10-11,M,34.2116,-118.5754,Other/Unknown
2010-05-02,M,34.1585,-118.4137,Other/Unknown
2018-09-21,M,34.0111,-118.4293,White
2015-04-18,M,34.0955,-118.2932,White
2014-12-15,F,34.0049,-118.4312,Asian
2015-05-01,M,34.0828,-118.2365,Black
2016-08-13,F,33.9947,-118.4632,White
2013-07-29,F,34.0437,-118.3004,Hispanic
2010-11-03,M,34.0291,-118.2991,Black
2018-09-22,M,34.0747,-118.2402,Hispanic
2012-06-04,M,34.0407,-118.268,White
2011-05-14,M,33.995,-118.4512,White
2014-08-19,M,34.2265,-118.4373,White
2011-02-27,F,34.2645,-118.5361,Other/Unknown
2016-06-01,F,33.9447,-118.2739,Hispanic
2011-04-23,F,34.2085,-118.4023,Hispanic
2014-12-02,F,34.1867,-118.4312,Hispanic
2017-01-14,M,34.2478,-118.2818,White
2013-12-25,M,34.0731,-118.2746,Hispanic
2018-04-14,F,34.2172,-118.4685,Other/Unknown
2019-02-12,M,34.2663,-118.5552,Other/Unknown
2014-06-07,M,34.2786,-118.4285,Hispanic
2012-11-24,M,33.9836,-118.3265,Black
2016-08-15,M,33.9761,-118.3726,Black
2011-06-26,F,34.1956,-118.6059,White
2012-08-31,M,33.7932,-118.2889,White
2011-02-04,F,34.2573,-118.4696,Hispanic
2012-06-17,M,34.015,-118.3416,White
2016-06-21,X,33.9245,-118.4318,Other/Unknown
2011-03-08,F,34.1734,-118.536,White
2019-09-10,M,34.035,-118.2734,Other/Unknown
2011-10-20,M,34.2272,-118.4359,White
2011-03-06,M,34.0267,-118.1985,Other/Unknown
2019-01-27,M,34.2282,-118.5623,Hispanic
2010-04-13,M,34.0564,-118.2725,Hispanic
2017-01-10,M,33.9819,-118.3089,Other/Unknown
2014-06-28,F,34.2633,-118.3191,White
2019-04-30,M,34.1577,-118.3771,White
2014-01-13,M,33.9932,-118.3002,Other/Unknown
2011-06-03,M,34.2282,-118.5885,Hispanic
2019-05-02,M,34.2012,-118.5348,White
2011-06-10,M,34.1722,-118.4225,White
2010-01-19,M,34.2734,-118.4465,Hispanic
2011-03-02,M,33.9855,-118.2915,Hispanic
2016-10-21,M,34.1867,-118.4487,Hispanic
2015-01-03,M,33.9925,-118.2816,Hispanic
2011-02-24,F,34.0225,-118.2633,Hispanic
2011-04-02,F,33.9638,-118.2695,Hispanic
2019-05-22,F,34.1835,-118.5254,Hispanic
2014-02-15,F,34.0568,-118.4914,White
2010-05-17,M,33.96,-118.3112,Black
2019-06-28,F,33.9523,-118.3906,Asian
2014-11-01,F,34.1597,-118.4116,White
2011-04-13,F,34.1649,-118.4137,White
2010-03-06,M,34.166,-118.6233,Hispanic
2014-03-14,F,34.0355,-118.4815,Hispanic
2013-06-24,M,34.212,-118.4488,Black
2018-04-19,F,33.7288,-118.2924,White
2017-11-04,F,34.017,-118.3477,Black
2013-02-11,M,34.0428,-118.2532,Black
2011-05-27,M,34.0835,-118.3223,White
2016-02-27,F,33.9873,-118.4403,Other/Unknown
2016-09-04,F,34.1649,-118.4019,White
2016-03-03,M,34.2209,-118.5274,Hispanic
2017-07-31,M,34.0249,-118.2687,White
2019-06-09,F,34.0527,-118.3074,Asian
2015-09-08,M,34.1867,-118.4575,Hispanic
2016-01-19,F,34.098,-118.3528,Hispanic
2012-08-12,M,34.0492,-118.3356,Hispanic
2014-11-17,M,34.0691,-118.2941,Hispanic
2018-12-03,M,34.1649,-118.3704,Hispanic
2013-10-26,M,34.0637,-118.287,Other/Unknown
2013-03-20,M,34.0981,-118.3628,White
2015-01-05,M,34.0591,-118.3205,Asian
2011-09-06,M,33.9893,-118.2664,Other/Unknown
2018-08-11,M,34.1867,-118.4312,White
2015-04-15,F,34.0447,-118.3284,Asian
2017-12-06,M,34.1132,-118.2799,White
2013-11-13,M,34.061,-118.3836,Hispanic
2010-05-07,M,34.2012,-118.3878,Other/Unknown
2013-07-06,F,34.2364,-118.3761,White
2011-07-05,M,33.9891,-118.3215,White
2012-03-01,M,34.0091,-118.2521,Hispanic
2013-04-16,M,34.2428,-118.558,Other/Unknown
2015-07-29,M,34.2627,-118.5234,White
2010-10-13,M,34.0474,-118.2531,Hispanic
2018-10-31,F,34.1938,-118.6147,White
2012-02-10,F,34.2523,-118.2898,Hispanic
2017-07-04,M,34.0853,-118.3222,Hispanic
2010-01-11,F,33.9892,-118.2739,White
2017-12-22,M,34.0782,-118.3766,White
2010-08-13,F,34.1658,-118.6273,White
2019-03-21,F,34.098,-118.3338,White
2011-08-05,F,34.0838,-118.3614,White
2010-03-13,F,34.0327,-118.3041,Hispanic
2010-02-06,M,34.0473,-118.2958,Asian
2017-10-15,F,34.2202,-118.571,Black
2011-01-11,M,34.2449,-118.5233,Other/Unknown
2013-04-20,M,34.0166,-118.2501,Hispanic
2013-12-04,M,34.0477,-118.3735,White
2015-09-08,F,33.819,-118.3037,White
2013-05-28,M,34.136,-118.3925,White
2010-08-30,M,34.0675,-118.2239,Asian
2016-11-16,X,34.061,-118.2775,Other/Unknown
2019-03-23,F,34.0582,-118.3638,Hispanic
2014-12-25,F,34.0061,-118.3045,Black
2016-11-29,M,33.9685,-118.3817,Black
2011-03-27,M,34.036,-118.445,Black
2013-11-13,F,34.0619,-118.2702,Hispanic
2017-06-21,M,34.0649,-118.3614,Black
2017-06-03,F,33.7905,-118.3043,Black
2019-03-01,M,34.0635,-118.2929,Black
2016-02-22,M,33.737,-118.299,White
2018-03-07,M,34.254,-118.6104,Other/Unknown
2013-01-15,X,34.065,-118.4621,Other/Unknown
2010-10-25,F,33.9978,-118.3308,Black
2016-02-14,F,34.1053,-118.318,White
2012-12-27,F,33.9444,-118.4015,White
2010-04-10,M,33.9853,-118.344,Hispanic
2015-01-11,F,34.0849,-118.3765,Asian
2011-02-20,M,34.0436,-118.2051,Other/Unknown
2018-07-11,M,34.048,-118.545,Other/Unknown
2018-10-16,M,34.2598,-118.3256,Hispanic
2013-01-05,F,34.0488,-118.2518,Hispanic
2017-08-12,M,34.1625,-118.5186,Other/Unknown
2010-06-18,F,34.243,-118.5025,White
2014-04-27,M,34.0672,-118.3214,White
2014-06-21,F,34.1705,-118.5402,White
2018-07-02,F,34.2533,-118.5361,White
2010-07-04,M,34.1588,-118.379,Hispanic
2015-05-11,F,34.065,-118.4459,Hispanic
2017-02-25,F,34.2342,-118.4436,Hispanic
2019-09-19,F,34.2084,-118.5623,Other/Unknown
2010-06-25,F,33.7388,-118.2835,White
2017-11-09,F,34.0862,-118.1875,Hispanic
2012-02-07,M,34.0514,-118.2743,Hispanic
2011-06-26,F,34.0967,-118.3032,White
2017-01-06,F,34.0572,-118.3425,Hispanic
2016-08-05,F,34.2207,-118.5361,Hispanic
2014-02-01,F,33.9383,-118.2739,Hispanic
2016-10-05,M,34.2353,-118.4404,Hispanic
2018-12-15,F,34.0861,-118.1782,White
2017-04-05,M,33.7911,-118.264,Hispanic
2014-05-12,M,33.7905,-118.2811,White
2019-11-13,M,34.25,-118.5798,Hispanic
2011-03-04,F,34.1558,-118.4793,White
2018-01-07,M,34.1847,-118.4444,White
2011-01-04,M,34.2355,-118.5361,Other/Unknown
2012-08-14,M,34.0478,-118.3267,Asian
2014-08-27,M,34.0475,-118.3372,Hispanic
2016-07-18,M,34.0579,-118.2711,Other/Unknown
2017-12-31,F,33.9351,-118.2542,Asian
2011-05-18,M,34.0703,-118.268,White
2019-10-16,F,34.0903,-118.2222,White
2017-06-14,M,34.2012,-118.4041,White
2017-09-05,F,34.272,-118.4284,Hispanic
2011-10-06,M,34.0402,-118.3464,Black
2014-11-12,F,34.2573,-118.4586,Hispanic
2011-07-13,F,34.2215,-118.4553,Hispanic
2019-10-03,M,34.0763,-118.3172,White
2018-11-23,M,33.941,-118.2781,Other/Unknown
2015-08-14,M,34.1106,-118.1908,Hispanic
2018-09-29,F,33.7361,-118.2879,Hispanic
2018-05-17,M,34.1053,-118.3224,Hispanic
2018-10-22,F,34.032,-118.2441,Hispanic
2013-01-22,F,34.2084,-118.5317,Hispanic
2015-03-21,M,34.1119,-118.2874,Hispanic
2012-10-29,M,33.931,-118.287,Hispanic
2016-01-15,F,33.9529,-118.2739,Black
2012-05-02,M,34.0737,-118.4649,White
2013-05-28,M,34.1685,-118.4659,White
2011-05-02,M,34.0578,-118.2842,Asian
2012-06-20,M,34.2494,-118.3871,Other/Unknown
2018-11-23,F,34.184,-118.5011,Hispanic
2018-08-26,M,34.114,-118.2057,Hispanic
2019-12-19,M,33.9491,-118.3177,Black
2015-09-11,M,34.2354,-118.4517,Black
2017-05-22,M,34.0726,-118.2749,Hispanic
2017-12-07,F,34.048,-118.5269,White
2019-11-13,F,34.1722,-118.3746,White
2013-04-12,M,34.0407,-118.268,Black
2019-07-07,M,34.0859,-118.1764,Hispanic
2017-10-06,M,33.9746,-118.309,Hispanic
2019-12-16,F,34.0427,-118.2237,Hispanic
2019-03-12,F,34.1673,-118.4659,Hispanic
2019-11-17,M,34.0251,-118.287,Black
2019-07-24,M,34.0007,-118.2827,Hispanic
2010-06-15,F,34.2588,-118.4313,Hispanic
2019-11-11,M,34.0302,-118.3635,Black
2018-03-12,M,34.036,-118.2242,Hispanic
2018-10-10,F,34.2207,-118.4399,White
2013-01-05,M,34.1017,-118.3224,White
2019-07-21,M,34.0908,-118.3223,Hispanic
2016-06-17,M,34.2267,-118.4704,White
2012-03-28,M,34.0183,-118.3556,Black
2014-06-15,M,34.098,-118.3387,White
2018-03-25,F,33.7866,-118.2715,Asian
2018-06-10,M,34.2749,-118.3955,Hispanic
2017-05-12,M,33.9717,-118.2914,Black
2014-11-17,M,33.9345,-118.37,Black
2014-09-10,F,34.1939,-118.5426,White
2010-12-23,M,34.272,-118.5022,White
2017-03-31,F,33.942,-118.4095,Hispanic
2010-06-07,M,34.0369,-118.2034,Hispanic
2010-09-25,M,34.2209,-118.523,Hispanic
2018-10-08,M,33.9368,-118.2463,Black
2016-04-29,F,34.0168,-118.2557,Hispanic
2016-03-11,M,34.1286,-118.3471,Other/Unknown
2019-05-16,M,34.0856,-118.2599,White
2014-01-22,M,34.0039,-118.274,Hispanic
2016-05-31,M,34.0862,-118.1875,Other/Unknown
2018-04-27,M,34.1975,-118.5186,Hispanic
2017-07-15,M,33.9455,-118.2916,Hispanic
2015-03-27,F,34.0578,-118.2916,Black
2019-09-08,M,34.1722,-118.4312,White
2019-12-03,F,34.0982,-118.2874,White
2016-08-26,M,34.1903,-118.48,White
2017-01-06,M,34.1723,-118.5273,Other/Unknown
2010-10-01,F,34.0327,-118.3201,Hispanic
2013-12-19,M,34.2201,-118.5798,White
2010-07-01,F,34.0202,-118.2505,Hispanic
2016-10-04,F,34.0189,-118.1949,Hispanic
2012-07-05,M,34.2358,-118.5025,Hispanic
2010-06-19,F,33.8559,-118.1974,Black
2019-06-10,F,34.0373,-118.2503,Hispanic
2013-01-20,M,34.0459,-118.2657,Black
2012-01-29,F,34.0908,-118.307,White
2010-07-23,M,33.786,-118.2816,White
2019-05-24,F,34.1733,-118.5974,Other/Unknown
2011-11-09,F,34.0308,-118.264,Hispanic
2013-03-09,M,34.0284,-118.3958,White
2016-11-01,M,34.201,-118.5863,Other/Unknown
2018-03-10,M,34.1478,-118.4071,Black
2018-01-26,F,34.0728,-118.2197,Hispanic
2015-11-16,F,34.0589,-118.2323,Black
2011-08-16,M,34.0835,-118.3135,Other/Unknown
2014-07-31,M,34.1865,-118.6146,Hispanic
2017-03-05,F,34.069,-118.3004,Hispanic
2014-08-21,M,34.0899,-118.2743,Other/Unknown
2012-02-10,M,34.0255,-118.2197,Black
2019-06-10,M,34.231,-118.5536,Other/Unknown
2017-10-11,F,34.2355,-118.5536,Hispanic
2018-09-10,F,34.1939,-118.5535,Black
2014-11-06,M,34.0908,-118.2669,White
2011-05-20,F,34.098,-118.3517,Other/Unknown
2015-09-11,F,33.9601,-118.2717,Hispanic
2017-06-09,M,34.313,-118.5202,Black
2015-06-05,X,34.0949,-118.1645,Other/Unknown
2013-07-04,M,34.277,-118.5789,Hispanic
2012-11-21,M,34.0263,-118.3686,Black
2010-10-27,M,33.9588,-118.4374,White
2010-08-14,F,34.2354,-118.4502,Hispanic
2016-05-01,F,34.065,-118.3357,White
2016-09-13,F,34.0256,-118.3351,Black
2012-03-24,M,33.9706,-118.3794,White
2011-11-03,F,34.0737,-118.2117,Hispanic
2014-02-21,M,34.1867,-118.44,White
2014-07-13,M,34.0653,-118.365,White
2018-05-28,F,34.3158,-118.4308,Other/Unknown
2010-07-11,M,34.0326,-118.3446,Black
2019-03-07,X,34.1797,-118.4014,Other/Unknown
2013-01-20,M,34.0526,-118.315,Hispanic
2019-05-19,F,34.0247,-118.2029,Hispanic
2017-02-12,F,34.2189,-118.4329,Hispanic
2012-12-05,F,34.0096,-118.2872,Hispanic
2018-02-07,F,34.2501,-118.4697,White
2012-01-23,M,33.9905,-118.2915,Hispanic
2014-10-30,M,34.1157,-118.2386,Hispanic
2016-09-06,M,34.271,-118.3973,Hispanic
2017-04-29,F,34.0478,-118.2462,White
2010-10-05,F,34.0437,-118.3008,Hispanic
2015-05-18,F,34.0219,-118.3133,Black
2014-09-30,M,34.1973,-118.4116,White
2016-01-22,F,34.1119,-118.2874,Hispanic
2018-09-28,X,34.2217,-118.4144,Other/Unknown
2010-09-23,F,34.053,-118.2038,Hispanic
2014-12-23,M,34.194,-118.4052,Hispanic
2018-03-02,F,33.9456,-118.2781,Black
2010-01-17,M,33.9819,-118.2652,Black
2010-03-01,F,33.9792,-118.2914,Hispanic
2015-04-17,X,33.9347,-118.2761,Other/Unknown
2018-03-09,F,34.1111,-118.2505,Hispanic
2017-11-15,M,34.261,-118.4586,Other/Unknown
2011-03-28,F,34.1775,-118.536,White
2012-01-04,M,34.0654,-118.3004,Other/Unknown
2010-07-20,M,34.0549,-118.2426,White
2017-07-27,M,34.0472,-118.3,Asian
2015-11-07,F,34.0848,-118.1898,Hispanic
2018-06-30,M,34.1433,-118.3616,White
2017-10-02,M,34.0798,-118.2184,Hispanic
2017-01-19,F,34.0537,-118.3619,White
2019-05-02,F,34.1921,-118.3965,White
2010-10-12,M,33.7795,-118.2711,Hispanic
2018-12-10,M,34.1868,-118.5101,White
2019-12-07,F,34.0462,-118.2153,Other/Unknown
2016-10-07,M,33.9601,-118.2827,Other/Unknown
2012-01-13,M,33.9806,-118.3352,Other/Unknown
2019-01-11,F,34.0221,-118.2915,Asian
2010-08-10,F,34.2297,-118.4362,Other/Unknown
2015-09-19,M,34.1393,-118.2088,White
2019-01-03,F,34.0436,-118.309,Asian
2013-10-31,F,34.0423,-118.4344,Black
2018-12-14,M,33.9534,-118.2475,Hispanic
2019-11-26,F,34.1866,-118.5011,Black
2012-01-19,F,33.987,-118.2739,Hispanic
2011-12-08,M,34.0621,-118.3383,White
2013-02-19,F,34.0072,-118.3201,Black
2019-10-22,M,34.1178,-118.2336,Other/Unknown
2019-07-29,F,34.0333,-118.3813,Hispanic
2013-09-23,M,34.0043,-118.3306,Black
2013-03-30,M,34.0399,-118.3373,Hispanic
2017-06-08,M,34.1207,-118.2026,White
2018-02-27,F,33.9994,-118.3108,Hispanic
2011-12-23,M,34.0958,-118.2846,Asian
2016-04-19,F,33.9237,-118.2543,Black
2013-05-08,F,34.2746,-118.442,Hispanic
2012-03-23,M,34.0626,-118.4454,Asian
2019-10-12,M,34.0645,-118.2484,Hispanic
2019-01-11,M,34.272,-118.4994,Hispanic
2016-12-02,F,34.2085,-118.4662,Hispanic
2014-10-05,M,34.0455,-118.4619,White
2011-06-18,F,34.0529,-118.3762,White
2018-01-13,M,34.0474,-118.3448,Hispanic
2013-02-28,F,33.7862,-118.2908,White
2010-04-24,M,34.1939,-118.4487,White
2010-07-28,M,34.2214,-118.4677,White
2016-08-24,M,34.0464,-118.3338,Hispanic
2013-04-18,F,34.0524,-118.2842,Hispanic
2010-12-15,M,34.201,-118.5776,White
2014-05-26,F,34.0326,-118.23,Hispanic
2015-12-17,M,34.1976,-118.4662,Hispanic
2017-11-11,M,34.0566,-118.2681,Hispanic
2018-09-17,M,34.0037,-118.2609,Black
2014-11-01,M,34.0626,-118.4491,Hispanic
2013-10-18,F,33.7352,-118.2901,Hispanic
2016-07-14,M,33.7289,-118.2846,Hispanic
2017-05-18,M,34.1867,-118.4052,Other/Unknown
2012-12-01,M,34.0909,-118.2893,Hispanic
2014-12-29,M,33.9909,-118.327,Hispanic
2016-12-18,M,34.2202,-118.503,Other/Unknown
2018-09-13,M,34.0735,-118.2879,Hispanic
2012-06-27,M,34.1016,-118.3387,White
2019-10-29,M,34.0492,-118.2324,White
2018-05-21,F,33.9747,-118.4243,Hispanic
2014-11-01,M,34.1555,-118.6249,White
2018-02-21,F,34.07,-118.1998,Other/Unknown
2016-11-09,M,34.1936,-118.4166,Other/Unknown
2014-12-24,M,34.0483,-118.4315,Other/Unknown
2010-08-18,M,34.1992,-118.6029,Other/Unknown
2015-01-05,M,34.0998,-118.331,White
2019-02-03,M,33.942,-118.4095,Hispanic
2018-02-08,M,34.1794,-118.3965,Black
2018-05-14,M,34.0146,-118.3338,Black
2018-11-09,M,34.0502,-118.254,Black
2015-06-07,M,34.2247,-118.4535,Other/Unknown
2018-02-19,F,34.0966,-118.3049,White
2011-01-18,F,34.2083,-118.606,Other/Unknown
2017-04-16,M,34.1015,-118.244,Other/Unknown
2019-10-18,F,34.0538,-118.2667,Hispanic
2018-12-10,M,33.9913,-118.2401,Hispanic
2019-07-14,M,34.2084,-118.5372,Hispanic
2012-10-12,M,34.1131,-118.2484,Hispanic
2016-02-27,F,34.0311,-118.2646,Other/Unknown
2018-09-03,M,34.017,-118.3477,Black
2019-05-05,F,33.7895,-118.3076,Hispanic
2017-03-17,F,33.9745,-118.3309,Hispanic
2015-09-17,M,34.1758,-118.3833,Other/Unknown
2019-02-20,F,33.9551,-118.2869,Black
2017-02-23,F,34.0784,-118.2172,Hispanic
2015-08-21,M,34.1131,-118.341,White
2010-03-20,M,34.272,-118.4284,Hispanic
2012-01-28,F,34.0637,-118.2361,Other/Unknown
2012-06-23,M,34.0736,-118.2312,Other/Unknown
2014-08-27,M,33.9871,-118.4733,Other/Unknown
2010-11-05,F,33.9565,-118.2717,Hispanic
2010-04-10,F,34.0908,-118.3092,Hispanic
2018-02-11,F,33.9599,-118.3788,Black
2016-06-01,M,34.108,-118.2719,White
2012-10-11,M,34.2039,-118.4501,Hispanic
2015-04-08,F,33.9582,-118.309,Black
2014-04-04,F,34.0686,-118.2629,Other/Unknown
2016-04-27,X,34.0551,-118.2545,Other/Unknown
2012-02-24,F,34.0183,-118.3556,Black
2010-10-26,M,33.7915,-118.2381,Hispanic
2017-11-02,F,34.0274,-118.3177,Hispanic
2015-12-22,M,34.1027,-118.2896,White
2018-01-15,F,33.9602,-118.2564,Black
2014-04-02,M,34.0025,-118.2652,Hispanic
2011-02-10,F,33.9833,-118.2783,Hispanic
2016-01-20,F,33.7904,-118.2777,Hispanic
2010-01-11,M,34.1649,-118.3757,White
2011-10-09,M,33.9717,-118.3949,Other/Unknown
2010-01-06,M,33.9933,-118.3046,Hispanic
2019-11-27,M,34.221,-118.5798,Hispanic
2011-06-11,M,33.9489,-118.386,White
2016-05-15,M,34.1849,-118.3878,Black
2013-11-30,F,34.213,-118.6458,White
2015-09-24,F,34.0073,-118.2784,Other/Unknown
2018-09-22,M,34.1939,-118.4662,White
2016-04-12,F,34.194,-118.4052,Other/Unknown
2011-07-08,F,34.1387,-118.3658,White
2014-10-17,M,34.0364,-118.2406,Hispanic
2010-02-17,M,34.1939,-118.5098,White
2014-12-10,M,33.9455,-118.3785,Black
2011-07-21,M,34.0574,-118.2736,Hispanic
2011-11-23,M,34.0486,-118.2066,Hispanic
2011-06-06,F,34.2573,-118.4674,White
2011-04-14,F,34.0708,-118.2471,Hispanic
2010-11-30,M,34.2216,-118.393,Hispanic
2014-12-26,M,33.96,-118.3003,Hispanic
2017-10-13,M,34.2356,-118.472,Black
2012-02-10,M,34.0767,-118.3789,Other/Unknown
2013-06-29,F,34.194,-118.3877,White
2017-04-24,M,34.2766,-118.5634,Other/Unknown
2012-10-27,M,34.248,-118.418,Hispanic
2013-03-17,M,33.9747,-118.2827,Hispanic
2018-03-28,F,33.96,-118.309,Black
2018-11-14,M,33.9782,-118.3309,Black
2017-05-30,M,34.0522,-118.2434,Hispanic
2015-08-24,M,34.2645,-118.5361,Hispanic
2014-02-14,M,34.0942,-118.2481,White
2016-06-29,F,34.194,-118.421,Hispanic
2019-03-02,M,34.0711,-118.4454,White
2011-04-03,M,33.9933,-118.3046,Hispanic
2014-08-19,M,34.0456,-118.4519,Hispanic
2013-03-26,M,33.9579,-118.4174,Other/Unknown
2016-12-02,F,34.0551,-118.2545,Hispanic
2013-08-16,M,34.0652,-118.2492,Hispanic
2017-07-22,F,33.9383,-118.2784,Black
2011-12-10,F,33.7324,-118.2924,White
2014-02-28,M,34.2353,-118.4404,Hispanic
2015-10-27,F,34.2355,-118.4191,Hispanic
2015-05-16,M,33.9976,-118.467,Other/Unknown
2015-09-19,F,34.0284,-118.4048,White
2016-10-16,M,33.9669,-118.2827,Hispanic
2015-07-13,F,34.1867,-118.44,Hispanic
2016-06-16,M,34.065,-118.3357,White
2012-11-06,F,33.9455,-118.3901,White
2016-08-19,M,33.9746,-118.309,Black
2011-03-07,M,33.7421,-118.3102,White
2018-02-17,M,34.0531,-118.2478,Other/Unknown
2019-03-10,F,33.9746,-118.3221,Black
2011-03-15,M,34.1538,-118.4662,Hispanic
