Date Occurred,Victim Sex,MO Codes,Latitude,Longitude,Ethnicity
2017-05-30,F,3101 3401 3701 3006 3602 3801,33.9862,-118.2794,Hispanic
2017-01-26,M,3101 3401 3701 3003 3025 3801 3602 3036,33.9833,-118.2739,Hispanic
2017-02-18,M,3101 3401 3701 3004 3801,33.9921,-118.2521,Hispanic
2017-09-17,M,3101 3401 3701 3006 3801 3602,34.0003,-118.2608,Hispanic
2017-12-17,M,3101 3401 3701 3004 3025 3036 3602 3801,33.9825,-118.2652,Hispanic
2017-11-17,M,3101 3401 3701 3006 3801,34.039,-118.2444,Other/Unknown
2017-06-19,M,0605 3101 3401 3701 4024 3004 3030 3801,34.0092,-118.2565,Hispanic
2017-07-16,M,3101 3401 3701 3004 3801,34.0376,-118.2531,Hispanic
2017-09-08,M,3101 3401 3701 3006 3801 3602,33.9971,-118.2565,Other/Unknown
2017-09-19,M,3101 3401 3701 3006 3030 3602 3801,33.9998,-118.2652,Hispanic
2017-08-06,M,3101 3401 3701 3004 3034 3801,34.0111,-118.274,Other/Unknown
2017-12-16,M,3401 3101 3701 3004 3602 3801 3036,34.0144,-118.2705,Asian
2017-12-01,F,3101 3401 3701 3004 3026 3602 3801,34.0241,-118.232,Hispanic
2017-08-12,M,3101 3401 3701 3006 3801,34.0113,-118.2432,Hispanic
2017-06-18,M,0605 3101 3401 3701 4024 3801 3011,34.0184,-118.2633,White
2017-09-09,F,3101 3401 3701 3004 3024 3036 3801,34.0197,-118.2749,Hispanic
2017-08-14,M,3101 3401 3701 3004 3025 3029 3036 3801,34.0296,-118.2614,Hispanic
2017-09-29,M,3101 3401 3701 3004 3026 3801,34.0111,-118.274,Black
2017-10-02,M,3101 3401 3701 3006 3602 3801,33.9833,-118.2739,Hispanic
2017-10-15,M,3101 3401 3701 3004 3030 3801,34.011,-118.2565,Hispanic
2017-09-17,M,3101 3401 3701 3006 3602 3801,34.0003,-118.2608,Hispanic
2017-08-11,M,3801 3101 3401 3701 3004 3025,34.0175,-118.2269,Hispanic
2017-09-26,M,3101 3401 3701 3004 3801,33.982,-118.2652,Hispanic
2017-12-03,M,3101 3401 3701 3602 3801 3011,34.0317,-118.2573,Hispanic
2017-07-22,M,3101 3401 3701 3006 3602 3801,34.0075,-118.2775,Hispanic
2017-06-21,F,0605 3101 3401 3701 4024 3004 3026 3029 3801,33.9789,-118.2795,Black
2017-08-20,M,3101 3401 3701 3004 3602 3801 4025,33.9842,-118.2783,White
2017-11-02,M,3101 3401 3701 3006 3025 3034 3801,34.0305,-118.2745,Black
2017-12-04,M,3101 3401 3701 3011 3801,33.9812,-118.263,White
2017-10-01,M,3101 3401 3701 3006 3026 3602 3801,34.0038,-118.274,Hispanic
2017-07-21,M,3101 3401 3701 3004 3026 3602 3801,33.9948,-118.2478,Hispanic
2017-08-26,F,3101 3401 3701 3006 3025 3801,34.0075,-118.2565,Black
2017-08-28,F,3101 3401 3701 3006 3030 3801,34.0068,-118.2474,Hispanic
2017-07-07,M,3401 3101 3701 3006 3602 3801,33.9857,-118.2628,Hispanic
2017-12-28,M,3101 3401 3701 3004 3026 3036 3602 3801,34.0039,-118.2696,Hispanic
2017-12-23,M,3101 3401 3701 3004 3602 3801,33.9807,-118.2739,Black
2017-12-24,M,1402 3101 3401 3701 3006 3801,34.0138,-118.259,Hispanic
2017-07-02,F,0605 3101 3401 3701 3004 3030 3801,34.0578,-118.2891,Asian
2018-03-31,M,3101 3401 3701 3004 3025 3029 3801,34.0423,-118.2631,Hispanic
2018-04-21,M,3101 3401 3701 3004 3801 3602,34.0474,-118.2531,Hispanic
2018-04-04,M,3101 3401 3701 3004 3801,34.046,-118.2509,Other/Unknown
2018-01-20,M,3101 3401 3701 3011 3025 3801,34.0435,-118.2471,Other/Unknown
2018-04-21,M,3101 3401 3701 3004 3026 3801,34.0474,-118.2531,Other/Unknown
2018-04-11,M,3101 3401 3701 3008 3026 3602 3801,34.0445,-118.2558,Hispanic
2018-02-21,F,3101 3401 3701 3004 3026 3801 3036,34.0544,-118.2466,White
2018-03-05,F,3101 3401 3701 3011 3034 3801 3029 3025,34.0416,-118.262,Hispanic
2018-03-11,M,3101 3401 3701 3011 3801,34.048,-118.256,Hispanic
2018-03-06,M,3101 3401 3701 3011 3025 3801,34.0497,-118.2587,Other/Unknown
2018-03-05,M,3101 3401 3701 3004 3801,34.0363,-118.2692,Hispanic
2018-03-18,M,3101 3401 3701 3004 3801,34.0485,-118.2513,Hispanic
2018-04-14,M,3101 3401 3701 3006 3801 3032,34.0455,-118.2381,Asian
2018-01-06,M,3101 3401 3701 3004 3030 3036 3602 3801,34.0632,-118.2693,Hispanic
2018-06-01,M,3101 3401 3701 3004 3801 3034 3036 3602,34.0516,-118.2526,Hispanic
2018-09-11,M,3101 3401 3701 3006 3025 3034 3801,34.0627,-118.2463,Black
2018-08-05,F,3101 3401 3701 3004 3026 3801,34.0347,-118.267,Hispanic
2018-07-29,M,3101 3401 3701 3011 3034 3602 3801 3036,34.0571,-118.2422,White
2018-08-26,M,3101 3401 3701 3004 3025 3029 3801,34.0381,-118.2629,Hispanic
2018-07-28,F,3101 3401 3701 3004 3034 3801 3025 3036,34.0568,-118.2426,Hispanic
2018-09-29,F,3101 3401 3701 3004 3026 3801,34.0537,-118.2379,White
2018-09-22,M,3101 3401 3701 3011 3801 3034,34.0565,-118.2445,Hispanic
2018-04-25,F,3101 3401 3701 3004 3602 3801 0605 1402 0907,34.0562,-118.2696,Hispanic
2018-12-01,M,3101 3401 3701 3011 3034 3032 3801,34.0416,-118.2584,Hispanic
2018-09-25,M,3101 3401 3701 3004 3026 3602 3801,34.0387,-118.2519,Hispanic
2018-09-22,M,3004 3025 3101 3401 3701 3801 3036,34.0544,-118.2466,Other/Unknown
2018-05-14,F,3101 3401 3701 3011 3801,34.0415,-118.2654,Hispanic
2018-08-22,M,3101 3401 3701 3006 3801 3032,34.0322,-118.2637,Hispanic
2018-07-28,M,3101 3401 3701 3006 3801 3032,34.0439,-118.2479,Other/Unknown
2018-11-25,M,1300 3101 3401 3701 3006 3801,34.0337,-118.261,Hispanic
2018-05-28,M,3101 3401 3701 3011 3602 3801,34.0467,-118.2485,White
2018-11-11,M,3101 3401 3701 3004 3026 3801,34.0537,-118.2455,Hispanic
2018-01-02,M,3101 3401 3701 3004 3036 3801,34.063,-118.2727,Hispanic
2018-05-28,F,3101 3401 3701 3004 3026 3036 3602 3801,34.0488,-118.2518,Other/Unknown
2018-01-08,M,3101 3401 3701 3006 3801,34.0606,-118.2672,Hispanic
2018-12-17,F,3101 3401 3701 3006 3801,34.0402,-118.2633,Other/Unknown
2018-09-01,M,3101 3401 3701 3004 3801,34.0502,-118.254,Other/Unknown
2018-05-08,M,3101 3401 3701 3004 3801,34.0455,-118.2379,Hispanic
2018-12-31,M,3101 3401 3701 3006 3801,34.0396,-118.259,Hispanic
2018-07-30,M,3101 3401 3701 3004 3801,34.0836,-118.2953,Asian
2018-06-28,M,3101 3401 3701 3004 3026 3029 3801,34.035,-118.2386,Hispanic
2018-11-20,M,3401 3101 3701 3004 3801,34.0615,-118.2412,White
2018-12-20,F,3401 3701 3801 3004 3101,34.0433,-118.2381,Hispanic
2018-11-21,M,3101 3401 3701 3004 3034 3036 3801 1501,34.0388,-118.2574,Other/Unknown
2018-07-21,M,3101 3401 3701 3004 3026 3602 3801 3036,34.0459,-118.2579,Hispanic
2018-08-20,M,1402 3101 3401 3701 3006 3801 3032,34.0565,-118.2768,Hispanic
2018-05-31,M,3101 3401 3701 3006 3801,34.0398,-118.2825,Hispanic
2018-07-14,M,3101 3401 3701 3004 3025 3036 3602 3801 2002,34.0469,-118.2733,Hispanic
2018-03-28,M,3101 3401 3701 3004 3030 3801 3036 0605 2002,34.0567,-118.2815,White
2018-05-29,F,3101 3401 3701 3016 3801 1218,34.0857,-118.2892,Hispanic
2018-03-11,F,0605 2002 3101 3401 3701 3006 3801 3602,34.0598,-118.2842,Other/Unknown
2018-04-20,M,3101 3401 3701 3011 3801 3024,34.0579,-118.2553,White
2018-04-15,M,3101 3401 3701 3004 3034 3602 3801 3025,34.0727,-118.2637,Hispanic
2018-09-01,F,3101 3401 3701 3011 3030 3801 3602,34.0529,-118.2776,Hispanic
2018-01-12,M,3101 3401 3701 3004 3026 3602 3801,34.0559,-118.2751,Hispanic
2018-02-25,M,3101 3401 3701 3006 3801,34.0539,-118.2756,Hispanic
2018-03-10,M,3101 3401 3701 3006 3801 3036,34.0501,-118.2686,Hispanic
2018-08-05,M,3101 3401 3701 3006 3602 3801,34.0483,-118.2763,Hispanic
2018-09-01,F,3101 3401 3701 3011 3030 3032 3801 3602,34.0529,-118.2776,Hispanic
2018-04-22,M,3101 3401 3701 3004 3026 3801,34.0773,-118.2755,White
2018-03-29,M,3101 3401 3701 3004 3026 3801 0605,34.0652,-118.2492,Hispanic
2018-09-01,F,3101 3401 3701 3011 3030 3801 3602 3032,34.0529,-118.2776,Hispanic
2018-04-30,F,3101 3401 3701 3004 3026 3801,34.0473,-118.2827,Other/Unknown
2018-08-05,M,3101 3401 3701 3004 3602 3801 3036,34.0469,-118.2733,Hispanic
2018-05-22,M,3101 3401 3701 3006 3801 3032,34.0648,-118.2715,Hispanic
2018-07-17,M,3101 3401 3701 3006 3602 3801,34.0601,-118.2761,Hispanic
2018-07-06,M,3101 3401 3701 3006 3801,34.0675,-118.2577,Other/Unknown
2018-07-04,M,3101 3401 3701 3004 3024 3036 3801,34.0559,-118.28,Other/Unknown
2018-09-26,M,3101 3401 3701 3006 3025 3602 3801,34.0766,-118.2707,Hispanic
2018-07-21,F,3101 3401 3701 3004 3025 3801,34.0703,-118.268,Hispanic
2018-03-15,M,2002 3101 3401 3701 3011 3034 3602 3801,34.0621,-118.2619,Hispanic
2018-09-06,F,3101 3401 3701 3004 3801,34.0667,-118.2703,White
2018-03-04,F,3101 3401 3701 3004 3801 3025 3036,34.0693,-118.2687,White
2018-05-12,M,3101 3401 3701 3004 3026 3801 3602,34.073,-118.2729,Hispanic
2018-09-16,M,3101 3401 3701 3006 3801 3026 1402,34.0858,-118.2979,Asian
2018-08-14,M,3101 3401 3701 3004 3026 3036 3801 0605 4025,34.0549,-118.2778,Black
2018-04-02,M,3101 3401 3701 3006 3801,34.0812,-118.2745,White
2018-04-19,F,3101 3401 3701 3004 3026 3029 3801 3602 0605,34.0524,-118.2842,Hispanic
2018-02-17,F,3101 3401 3701 3006 3602 3801,34.0588,-118.2842,Hispanic
2018-02-16,M,3101 3401 3701 3006 3801,34.0877,-118.2893,Hispanic
2018-04-08,F,3101 3401 3701 3013 3024 3801,34.041,-118.2779,Hispanic
2018-12-04,M,3101 3401 3701 3004 3801,34.0723,-118.2831,Hispanic
2018-12-08,M,3101 3401 3701 3004 3026 3801,34.0667,-118.2703,Asian
2018-12-26,M,3101 3401 3701 3004 3026 3801 3036,34.0632,-118.2513,Black
2018-11-12,M,3101 3401 3701 3004 3026 3029 3602 3801 3036,34.0585,-118.2725,Hispanic
2018-12-14,M,3101 3401 3701 3004 3036 3801 3602 2002,34.071,-118.2759,Hispanic
2018-12-16,M,3101 3401 3701 3004 3030 3602 3801,34.0569,-118.2689,Hispanic
2018-12-22,F,3101 3401 3701 3004 3026 3801,34.0632,-118.2513,Other/Unknown
2018-10-21,F,0605 3101 3401 3701 4024 3006 3801,34.0541,-118.2621,Black
2018-12-16,F,3101 3401 3701 3003 3025 3029 3036 3602 3801,34.0569,-118.2689,White
2018-12-14,M,3101 3401 3701 3004 3801,34.0405,-118.2769,Hispanic
2018-12-29,M,3101 3401 3701 3006 3801 3602,34.0416,-118.2779,Hispanic
2018-12-29,F,3602 3101 3401 3701 3004 3801,34.0682,-118.2833,Hispanic
2018-12-31,M,3101 3401 3701 3011 3602 3801 3034 3025,34.0687,-118.275,Hispanic
2018-12-22,F,3101 3401 3701 3006 3801,34.0836,-118.2892,Hispanic
2018-11-14,M,3101 3401 3701 3004 3602 3801 3025 3036,34.0737,-118.2659,Hispanic
2018-10-04,M,3101 3401 3701 3004 3602 3801 3036,34.0405,-118.1925,Hispanic
2018-04-14,F,3101 3401 3701 3004 3034 3801 3036,34.0449,-118.2137,Hispanic
2018-01-06,M,3101 3401 3701 3011 3801,34.0954,-118.1903,Other/Unknown
2018-04-03,M,3101 3401 3701 3006 3801,34.0758,-118.1737,Hispanic
2018-04-29,F,3101 3401 3701 3006 3602 3801,34.0895,-118.176,Hispanic
2018-03-24,F,3101 3401 3701 3006 3602 3801,34.0373,-118.1997,Hispanic
2018-01-13,F,3101 3401 3701 3004 3801,34.0632,-118.1901,Hispanic
2018-03-13,M,3101 3401 3701 3006 3030 3801,34.0185,-118.2068,Hispanic
2018-04-12,F,3101 3401 3701 3011 3602 3801 3032,34.0891,-118.1771,Hispanic
2018-03-24,F,3101 3401 3701 3004 3602 3801,34.0196,-118.2004,Hispanic
2018-05-27,M,3101 3401 3701 3004 3025 3801,34.0689,-118.1878,Hispanic
2018-03-13,F,3101 3401 3701 3011 3034 3801 3024,34.022,-118.1947,Hispanic
2018-04-15,M,3101 3401 3701 3004 3030 3801,34.0373,-118.2057,Hispanic
2018-03-30,M,3101 3401 3701 3004 3025 3602 3801 3036,34.0341,-118.197,Black
2018-01-04,M,3101 3401 3701 3006 3034 3801 2001,34.0533,-118.1977,Hispanic
2018-05-01,F,3101 3401 3701 3004 3801,34.0831,-118.2055,Hispanic
2018-05-07,F,3101 3401 3701 3004 3602 3801,34.0224,-118.2043,Hispanic
2018-06-03,M,3101 3401 3701 3006 3801,34.0355,-118.2003,Hispanic
2018-03-04,F,3101 3401 3701 3004 3026 3801,34.0302,-118.2124,Hispanic
2018-04-15,M,3101 3401 3701 3011 3801,34.0497,-118.1961,White
2018-02-20,M,0605 3101 3401 3701 3004 3801,34.0632,-118.1901,Hispanic
2018-05-22,M,3101 3401 3701 3004 3026 3801 3036 0605 1402,34.0502,-118.2222,Hispanic
2018-05-26,F,3101 3401 3701 3004 3025 3602 3801,34.0543,-118.2258,Hispanic
2018-01-14,F,3101 3401 3701 3003 3025 3602 3801,34.0859,-118.1875,Black
2018-03-23,M,3004 3101 3401 3701 3801,34.0436,-118.2004,Hispanic
2018-04-05,F,3101 3401 3701 3011 3801 3026,34.0226,-118.198,Hispanic
2018-05-12,M,0605 3101 3401 3701 4004 3006 3024 3801 1401,34.0165,-118.1952,White
2018-05-07,M,3101 3401 3701 3006 3801,34.0166,-118.1922,Hispanic
2018-04-29,F,3101 3401 3701 3006 3602 3801,34.0895,-118.176,Hispanic
2018-06-28,M,3101 3401 3701 3004 3030 3801,34.0343,-118.2232,White
2018-11-04,F,0605 3101 3401 3701 3004 3036 3602 3801,34.0694,-118.1754,Hispanic
2018-04-15,M,3101 3401 3701 3004 3801,34.0373,-118.2043,Hispanic
2018-04-01,F,3101 3401 3701 3004 3801,34.0737,-118.2104,Hispanic
2018-03-18,F,0605 3101 3401 3701 3004 3026 3036 3801 3602,34.0906,-118.1707,Hispanic
2018-11-10,M,0605 3101 3401 3701 4024 3004 3030 3801,34.0436,-118.2004,Hispanic
2018-09-09,M,3101 3401 3701 3006 3030 3034 3026 3801 3602,34.0539,-118.2103,Hispanic
2018-12-18,M,3101 3401 3701 3004 3025 3029 3801,34.0207,-118.1923,Hispanic
2018-07-30,F,0605 3101 3401 3701 3004 3025 3036 3602 3801,34.0546,-118.2028,Hispanic
2018-09-30,M,3101 3401 3701 3006 3801,34.0671,-118.2039,Hispanic
2018-09-15,M,3101 3401 3701 3004 3602 3801 3036,34.0843,-118.178,Hispanic
2018-07-29,M,3101 3401 3701 3006 3801 3032 0605,34.045,-118.2256,Hispanic
2018-11-16,M,3101 3401 3701 3004 3026 3801 3029,34.0736,-118.217,Black
2018-11-28,F,3101 3401 3701 3004 3026 3801 3602,34.0765,-118.2157,Hispanic
2018-09-03,M,3101 3401 3701 3004 3024 3602 3801 3036,34.0517,-118.2178,White
2018-08-30,M,3101 3401 3701 3006 3030 3801,34.0708,-118.2155,Hispanic
2018-11-11,F,3101 0605 3401 3701 4024 3004 3026 3801,34.0333,-118.1946,Hispanic
2018-08-01,M,3101 3401 3701 3004 3026 3029 3801,34.0895,-118.1708,Asian
2018-12-23,M,3101 3401 3701 3011 3034 3801,34.0819,-118.2204,Other/Unknown
2018-12-30,M,3101 3401 3701 3006 3602 3801,34.0388,-118.1987,Hispanic
2018-08-03,F,3101 3401 3701 3004 3602 3801,34.0263,-118.2066,White
2018-11-03,M,0605 3101 3401 3701 3004 3602 3801,34.0737,-118.2144,Hispanic
2018-08-07,M,3101 3401 3701 3004 3801 0605,34.034,-118.2149,Hispanic
2018-09-13,M,3101 3401 3701 3006 3030 3801,34.0436,-118.2051,Hispanic
2018-09-02,M,3101 3401 3701 3006 3030 3801,34.0453,-118.2214,White
2018-08-06,M,3101 3401 3701 3006 3801 0605,34.0464,-118.1933,Hispanic
2018-12-25,M,3101 3401 3701 3006 3801,34.0486,-118.2192,Hispanic
2018-09-08,F,3101 3401 3701 3006 3030 3801 3034,34.0499,-118.226,Hispanic
2018-11-29,M,3101 3401 3701 3006 3801,34.0705,-118.1761,Hispanic
2018-08-28,M,3101 3401 3701 3006 3025 3801,34.0449,-118.1996,Hispanic
2018-09-09,M,3101 3401 3701 3006 3026 3034 3801 3602,34.0553,-118.2079,Hispanic
2018-07-14,M,3101 3401 3701 3006 3801 3602,34.0806,-118.2192,White
2018-09-01,M,3101 3401 3701 3011 3034 3801,34.0248,-118.1956,White
2018-08-04,M,3101 3401 3701 3004 3026 3801,34.0243,-118.2198,Hispanic
2018-09-08,M,3101 3401 3701 3004 3025 3036 3602 3801,34.0358,-118.2189,Hispanic
2018-04-23,M,3101 3401 3701 3004 3026 3801 3036,34.1018,-118.2918,Other/Unknown
2018-12-27,M,3101 3401 3701 3004 3026 3801,34.118,-118.2707,Other/Unknown
2018-08-23,M,3101 3401 3701 3006 3801,34.0858,-118.2183,Other/Unknown
2018-01-14,M,3101 3401 3701 3006 3030 3801 3026,34.1058,-118.1961,Hispanic
2018-01-12,F,3101 3401 3701 3004 3026 3602 3801,34.104,-118.1915,Hispanic
2018-01-05,F,3101 3401 3701 3004 3801,34.1161,-118.2724,Hispanic
2018-01-09,M,3101 3401 3701 3011 3034 3801 3602,34.1003,-118.261,White
2018-01-04,F,3101 3401 3701 3006 3801 3032,34.1194,-118.1967,Hispanic
2018-08-25,M,1402 3101 3401 3701 3004 3801,34.0862,-118.2174,Hispanic
2018-07-24,M,3101 3401 3701 3004 3602 3801,34.1132,-118.2799,Asian
2018-02-19,M,3101 3401 3701 3004 3801,34.1255,-118.2662,Hispanic
2018-07-10,M,3101 3401 3701 3004 3801 3036 1402,34.1428,-118.226,Black
2018-07-28,M,3101 3401 3701 3006 3025 3602 3801,34.1328,-118.1981,White
2018-07-21,M,3101 0605 3401 3701 4024 3004 3801,34.1215,-118.2069,Hispanic
2018-05-27,F,1402 3101 3401 3701 3004 3026 3602 3801,34.125,-118.2741,Hispanic
2018-08-11,M,3101 3401 3701 3006 3602 3801,34.1202,-118.1742,Hispanic
2018-03-12,M,3101 3401 3701 3006 3030 3801,34.0932,-118.2407,Hispanic
2018-04-28,M,3101 3401 3701 3006 3026 3034 3801,34.1374,-118.2941,White
2018-05-02,M,3101 3401 3701 3006 3034 3801 3032,34.1282,-118.1874,Other/Unknown
2018-02-20,F,3101 3401 3701 3006 3801,34.1496,-118.2738,Other/Unknown
2018-05-13,M,3101 3401 3701 3011 3034 3801,34.0808,-118.2574,Other/Unknown
2018-03-29,M,3101 3401 3701 3004 3801,34.0785,-118.234,Hispanic
2018-03-27,M,3101 3401 3701 3004 3801 3602 1501,34.0911,-118.276,White
2018-03-22,M,3101 3401 3701 3006 3801,34.1174,-118.1972,Hispanic
2018-07-24,M,3101 3401 3701 3006 3034 3801 3025,34.0985,-118.2483,White
2018-08-18,F,3101 3401 3701 3006 3025 3801,34.1054,-118.2896,Hispanic
2017-08-17,F,3101 3401 3701 3004 3026 3801,34.1111,-118.1898,Hispanic
2018-04-04,F,1501 3101 3401 3701 3004 3801 3036,34.0991,-118.2918,Black
2018-05-21,M,3101 3401 3701 3034 3602 3801 3025 3011,34.0869,-118.2258,Hispanic
2018-07-17,M,3101 3401 3701 3011 3801 3602 3034,34.0935,-118.2928,Black
2018-02-21,F,3101 3401 3701 3004 3026 3801,34.1052,-118.1987,Hispanic
2018-07-24,M,3101 3401 3701 3004 3602 3801,34.1132,-118.2799,Asian
2018-05-28,F,3101 3401 3701 3011 3034 3801 3025,34.1081,-118.3078,Hispanic
2018-08-24,M,3101 3401 3701 3024 3034 3801,34.1374,-118.2941,Hispanic
2018-03-12,M,3101 3401 3701 3006 3801,34.1228,-118.185,Hispanic
2018-05-30,F,3101 3401 3701 3006 3030 3801,34.0917,-118.2741,Other/Unknown
2018-08-04,M,3101 3401 3701 3011 3801,34.1374,-118.2941,White
2018-04-20,M,3101 3401 3701 3006 3801,34.1077,-118.2874,White
2018-03-20,M,0605 3036 4011 3101 3401 3701 3004 3030 3801,34.1076,-118.1968,Hispanic
2018-08-23,F,3401 3101 3701 3006 3026 3801,34.1176,-118.2173,Hispanic
2018-04-07,M,3101 3401 3701 3004 3801 3036,34.1131,-118.2915,White
2018-03-07,M,3101 3401 3701 3006 3025 3801,34.1106,-118.199,Hispanic
2018-03-17,M,3101 3401 3701 3004 3030 3801,34.105,-118.2381,Hispanic
2018-02-27,F,3101 3401 3701 3006 3025 3801,34.1058,-118.2354,Hispanic
2018-03-12,M,3701 3006 3602 3801 1402 3101 3401,34.1228,-118.185,Hispanic
2018-09-09,M,3101 3401 3701 3004 3034 3801,34.0839,-118.2224,White
2018-07-26,M,1402 3101 3401 3701 3006 3026 3801,34.1242,-118.1856,Other/Unknown
2018-08-04,F,3401 3701 3006 3801 3032 3101 1402,34.1068,-118.2723,White
2018-05-13,M,3101 3401 3701 3006 3801 1402,34.1045,-118.2739,Other/Unknown
2018-07-06,F,3101 3401 3701 3011 3030 3801,34.0798,-118.2602,Hispanic
2018-05-05,M,3101 3401 3701 3004 3026 3036 3801,34.0888,-118.209,Hispanic
2018-08-11,M,3401 3101 3701 3006 3602 3801,34.1208,-118.1766,Hispanic
2018-09-05,F,3101 3401 3701 3004 3034 3801 3030 3002,34.1206,-118.2487,Hispanic
2018-09-26,F,3101 3401 3701 3004 3602 3801,34.107,-118.2598,Other/Unknown
2018-11-24,M,3101 3401 3701 3011 3034 3801 3025,34.1082,-118.1865,Hispanic
2018-11-22,F,3101 3401 3701 3006 3034 3801,34.0893,-118.2685,Other/Unknown
2018-10-29,M,3101 3401 3701 3002 3004 3034 3801,34.1217,-118.2406,White
2018-12-23,M,3101 3401 3701 3004 3030 3801,34.12,-118.1893,Hispanic
2018-09-22,M,3101 3401 3701 3011 3026 3030 3036 3801,34.0747,-118.2402,Hispanic
2018-09-16,M,3101 3401 3701 3011 3034 3602 3801,33.9869,-118.2772,Hispanic
2018-10-28,M,3101 3401 3701 3011 3801,34.0925,-118.2402,Hispanic
2018-11-17,F,3101 3401 3701 3004 3025 3034 3602 3801 3036,34.1043,-118.1977,White
2018-12-09,M,3101 3401 3701 3004 3801,34.1012,-118.2918,Black
2018-12-23,F,3101 3401 3701 3006 3801,34.1043,-118.1977,Hispanic
2018-11-25,M,3101 3401 3701 3006 3801,34.1086,-118.207,White
2018-11-06,F,1402 0907 3101 3401 3701 3026 3602 3801 3034,34.1179,-118.2451,White
2018-11-22,M,3101 3401 3701 3011 3025 3801 3602,34.1055,-118.1923,Hispanic
2018-12-01,M,3101 3401 3701 3004 3026 3036 3801,34.0966,-118.2089,Hispanic
2018-11-05,F,3101 3401 3701 3006 3026 3602 3801,34.1243,-118.2243,White
2018-11-07,M,3101 3401 3701 3004 3801 3036 1402,34.1431,-118.2249,White
2018-02-24,F,3101 3401 3701 3006 3030 3801,33.9967,-118.2521,Other/Unknown
2018-02-02,M,3101 3401 3701 3004 3024 3036 3602 3801,34.0039,-118.2652,Hispanic
2018-02-24,F,3101 3401 3701 3006 3026 3801,33.9965,-118.2783,Hispanic
2018-02-24,M,1402 3101 3401 3701 3004 3602 3801,34.0138,-118.2663,Hispanic
2018-04-21,M,3004 3101 3401 3701 3025 3602 3801,34.0184,-118.2303,Hispanic
2018-02-04,M,0605 3101 3401 3701 4024 3004 3801,33.9923,-118.2696,Hispanic
2018-03-04,F,3101 3401 3701 3006 3801 3602,34.0057,-118.2652,Hispanic
2018-01-28,M,0605 3101 3401 3701 4013 3006 3801,34.0154,-118.2678,Hispanic
2018-01-21,F,3101 3401 3701 3006 3034 3801,33.993,-118.2411,Hispanic
2018-02-21,M,3801 3101 3401 3701 3011 3034,34.0175,-118.2269,Hispanic
2018-02-27,M,3101 3401 3701 3004 3026 3801,34.0251,-118.2392,Asian
2018-01-01,M,3101 3401 3701 3006 3030 3801,34.0347,-118.2339,Hispanic
2018-02-24,F,3101 3401 3701 3004 3026 3602 3801,34.0038,-118.274,Hispanic
2018-08-05,M,3101 3401 3701 3006 3024 3602 3801,34.0076,-118.2565,Hispanic
2018-08-08,F,3101 3401 3701 3004 3602 3801 3026,34.0039,-118.2652,Hispanic
2018-06-26,M,3101 3401 3701 3006 3801,33.9958,-118.2582,Black
2018-08-12,M,3101 3401 3701 3004 3602 3801 3036,34.0039,-118.2652,Hispanic
2018-07-21,F,3101 3401 3701 3006 3025 3602 3801,34.0021,-118.2521,Hispanic
2018-03-22,M,3101 3401 3701 3004 3026 3801 3036,34.0209,-118.2775,Hispanic
2018-05-04,M,3101 3401 3701 3011 3801,34.0008,-118.2565,White
2018-07-29,M,1402 3101 3401 3701 3026 3602 3801 3006,34.0186,-118.2519,Hispanic
2018-06-16,M,0605 3101 3401 3701 4024 3006 3025 3801,34.0219,-118.2734,Black
2018-09-09,M,3101 3401 3701 3006 3801,33.9858,-118.2739,Hispanic
2018-08-27,M,3101 3401 3701 3006 3801,34.002,-118.2783,Black
2018-05-11,M,3101 3401 3701 3006 3602 3801,34.0131,-118.2791,Hispanic
2018-08-18,M,3101 3401 3701 3006 3025 3801,33.9994,-118.2478,Hispanic
2018-03-09,M,3101 3401 3701 3006 3602 3801,34.0066,-118.274,Hispanic
2018-05-23,M,3101 3401 3701 3004 3026 3602 3801,34.0093,-118.2521,Hispanic
2018-03-29,M,3101 3401 3701 3004 3034 3602 3801 1402 3036,34.0096,-118.244,Hispanic
2018-09-16,M,3101 3401 3701 3006 3026 3801,33.9858,-118.2739,Hispanic
2018-04-13,F,3101 3401 3701 3006 3602 3801,34.0232,-118.2554,Hispanic
2018-06-14,M,0605 3101 3401 3801 4024 3008 3025,34.0313,-118.2505,Hispanic
2018-04-10,M,3101 3401 3701 3006 3801,34.0302,-118.273,Hispanic
2018-03-17,M,3101 3401 3701 3006 3602 3801,33.9975,-118.274,Black
2018-05-18,M,9999 3101 3401 3701 3011 3034 3801,34.0258,-118.2708,Hispanic
2018-07-25,M,3026 3101 3401 3701 3004 3029 3036 3602 3801,34.0225,-118.2633,Hispanic
2018-07-10,M,3101 3401 3701 3006 3801,34.0199,-118.2624,Hispanic
2018-07-02,M,3101 3401 3701 3006 3602 3801,34.0006,-118.2565,Hispanic
2018-09-09,M,3101 3401 3701 3003 3025 3029 3801 3602,34.0111,-118.2653,White
2018-05-17,M,3101 3401 3701 3004 3026 3602 3801,34.0233,-118.2516,Hispanic
2018-03-09,M,3101 3401 3701 3004 3030 3602 3801,33.9922,-118.2521,Hispanic
2018-06-27,F,3101 3401 3701 3004 3029 3602 3801 3036 3025,34.0192,-118.2738,Hispanic
2018-07-13,F,3101 3401 3701 3004 3026 3801,34.0277,-118.2574,Hispanic
2018-07-07,F,3101 3401 3701 3004 3025 3602 3801,33.9747,-118.2783,Hispanic
